COD_DEP,DEPENDENCIA,SUPERINTENDENCIA,DIRECCION,PROVINCIA,LATITUD,LONGITUD,PERSONAL,MOVILES,ARMAS
583,DIVISION CENTRO DE INFORMACION FEDERAL DE ANTECEDENTES,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6152887368728,-58.3673399740904,100,100,100
585,DIVISION UNIDAD DE BUSQUEDA DE EVIDENCIA,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6152556102227,-58.3673692481473,100,100,100
588,AGENCIA REGIONAL FEDERAL DE CUYO,AGENCIAS FEDERALES,AV. RIVADAVIA 44 (CAPITAL),SAN JUAN,-31.536661858417,-68.5253560205081,100,100,100
589,DIVISION UNIDAD OPERATIVA FEDERAL TRES DE FEBRERO,AGENCIAS FEDERALES,BONIFACINI 4765 (TRES DE FEBRERO),BUENOS AIRES,-34.59906194276,-58.56272353,100,100,100
59,DEPTO. UNIDAD DE INVESTIGACION ANTITERRORISTA,INVESTIGACIONES FEDERALES,CAVIA 3302 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.57436207171,-58.40665379,100,100,100
590,OFICINA UNIDAD CRIMINALISTICA DE ALTA COMPLEJIDAD,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 650 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6152074259808,-58.3673948629471,100,100,100
591,DIVISION COMPUTACION,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,CEVALLOS VIRREY 362 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61346222114,-58.38875495,100,100,100
598,GABINETE CIENTIFICO-RIO GALLEGOS,FEDERAL DE POLICIA CIENTIFICA,MONSEÑOR FAGNANO JOSE 459 (RIO GALLEGOS),SANTA CRUZ,-51.62506230183,-69.2216672698432,100,100,100
60,DIVISION ASUNTOS ADMINISTRATIVOS,DIR. GRAL. ASUNTOS JURIDICOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6131017467864,-58.3876495506475,100,100,100
600,SUPER. DE BIENESTAR,BIENESTAR,AV. INDEPENDENCIA 353 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6170400850057,-58.3708287066481,100,100,100
601,DEPTO. APOYO LOGISTICO,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64056269432,-58.41128037,100,100,100
602,SUBDIRECCION MEDICA,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64116277607,-58.41041873,100,100,100
603,DIVISION GESTION ADMINISTRATIVA - SUPER. BIENESTAR,BIENESTAR,AV. INDEPENDENCIA 353 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6170176093835,-58.3708718866985,100,100,100
607,DEPTO. ODONTOLOGIA,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64106298427,-58.41068586,100,100,100
608,DIVISION SERVICIOS GENERALES- S.B.,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64126302616,-58.41065756,100,100,100
609,DIVISION ASESORIA LEGAL,BIENESTAR,AV. INDEPENDENCIA 353 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6170236838766,-58.3708250160455,100,100,100
61,DIR.GRAL DE PROTECCION AEROPORTUARIA,FEDERAL DE BOMBEROS,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61338386,-58.38848739,100,100,100
610,DIR.GRAL. DE OBRA SOCIAL,BIENESTAR,SAENZ PEÑA LUIS PRES. 375 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6132250647258,-58.3876702180221,100,100,100
611,SECCIONAFILIACIONES,BIENESTAR,SAENZ PEÑA LUIS PRES. 375 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6131612796076,-58.3876661583592,100,100,100
612,DEPTO. ASISTENCIA Y BENEFICIOS,BIENESTAR,SAENZ PEÑA LUIS PRES. 375 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6131624945627,-58.3877034334455,100,100,100
614,DIVISION SERVICIOS JURIDICOS A LOS AFILIADOS,BIENESTAR,SAENZ PEÑA LUIS PRES. 375 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6131919572182,-58.3876986356621,100,100,100
615,DIVISION FARMACIA - S.B.,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64036379783,-58.41137403,100,100,100
619,SECCION VIVIENDA-S.B.,BIENESTAR,JOSE CUBAS 4201 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.59856383892,-58.5165104,100,100,100
620,DIVISION AYUDA MUTUA Y PROVEEDURIA -S.B.,BIENESTAR,SAENZ PEÑA LUIS PRES. 375 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6131673543829,-58.3877377560497,100,100,100
621,SECCION TURISMO-S.B.,BIENESTAR,SAENZ PEÑA LUIS PRES. 375 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.613181630103,-58.3876775992273,100,100,100
623,DIVISION CONTADURIA DE BIENESTAR,BIENESTAR,AV. INDEPENDENCIA 353 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6170206466301,-58.3709420081479,100,100,100
624,DIVISION TESORERIA DE BIENESTAR,BIENESTAR,AV. INDEPENDENCIA 353 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6170367440352,-58.3709427462685,100,100,100
625,DIVISION MATERIALES Y SERVICIOS,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64126433772,-58.41065287,100,100,100
627,DIVISION PRESUPUESTO DE BIENESTAR,BIENESTAR,INDEPENDENCIA 353 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6170179131082,-58.3709087927245,100,100,100
628,ALDEA POLICIAL,BIENESTAR,AV. DOERING 640 (CAPILLA DEL MONTE),CORDOBA,-30.853064556814,-64.5125545980906,100,100,100
629,DEPTO. COMPRAS Y SUMINISTROS,BIENESTAR,AV. INDEPENDENCIA 353 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61703309934,-58.3709254004362,100,100,100
630,DIR. GRAL. SANIDAD POLICIAL,BIENESTAR,USPALLATA 3450 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64136477376,-58.40977612,100,100,100
631,COMPLEJO MEDICO CHURRUCA VISCA,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64116480673,-58.41084487,100,100,100
632,DIVISION JUNTA PERMANENTE RECONOCIM. MEDICOS,PERSONAL Y DERECHOS HUMANOS,HORNOS GRAL. 768 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6359028691664,-58.3767175827907,100,100,100
633,DIVISION GUARDIA POLICIAL -S.POL.,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64136509568,-58.41024547,100,100,100
635,DEPTO. ENFERMERIA,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64076518695,-58.41091511,100,100,100
638,UNIDAD DE DOCENCIA E INVESTIGACION,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64066522899,-58.41139744,100,100,100
639,DEPTO. DIAGNOSTICO Y TRATAMIENTO,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6409653295,-58.41101345,100,100,100
640,SECCION ADMINISTRACION-SAN.POL.,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64116547222,-58.41070439,100,100,100
641,SECCION TRASLADOS SANITARIOS - S.B.,BIENESTAR,USPALLATA-EDIF.ANEXO 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.641165526165,-58.411077734749,100,100,100
642,DIVISION REINTEGRO DE GASTOS MEDICOS,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6412656146,-58.41035786,100,100,100
643,DIVISION GESTION Y RECURSOS HUMANOS HOSPITALARIOS,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64136573018,-58.41034849,100,100,100
644,DEPTO. QUIRURGICO,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6412658146,-58.41066224,100,100,100
645,DEPTO. ATENCION EXTRAHOSPITALARIA,BIENESTAR,AV. CASEROS 2728 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.636365995053,-58.4009548265306,100,100,100
646,CONSULT. MEDICO DEPARTAMENTO CENTRAL - SUP.BIENESTAR,BIENESTAR,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6132056254569,-58.3876739086247,100,100,100
647,CENTRO ASISTENCIAL PADUA,BIENESTAR,INSPECTOR BERNACHI 401 (SAN ANTONIO DE PADUA),BUENOS AIRES,-34.651896088721,-58.7103485257931,100,100,100
649,INSTITUTO EDUCATIVO DE FORMACION INTEGRAL(IEFI) SUBCRIO ANAHI GARNICA -S.B.,BIENESTAR,AV. JUSTO JUAN B. 5074 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6123931136918,-58.4695977765166,100,100,100
65,DIVISION ASUNTOS DISCIPLINARIOS,DIR. GRAL. ASUNTOS JURIDICOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6131488263169,-58.3876377407192,100,100,100
650,SUPER. ADMINISTRACION,ADMINISTRACION,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6088541520549,-58.3853224411782,100,100,100
653,DIVISION GESTION ADMINISTRATIVA - S.ADM.,ADMINISTRACION,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6087545964471,-58.3852904252007,100,100,100
654,DIR. GRAL.LOGISTICA,ADMINISTRACION,AV. BELGRANO 752 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6129397905652,-58.3769012540112,100,100,100
655,DIVISION TESORERIA CENTRAL-S.ADM.,ADMINISTRACION,AV. DE MAYO 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091326944945,-58.3853563947222,100,100,100
658,DIVISION SERVICIOS DESCENTRALIZADOS INTERIOR I,BIENESTAR,AV. CASEROS 2728 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.636366895053,-58.4009548265306,100,100,100
66,DIVISION OPERACIONES,FEDERAL DE INTERVENCION TERRITORIAL,CAVIA 3380 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5739321312362,-58.4043372395451,100,100,100
660,DIR. GRAL. DE FINANZAS,ADMINISTRACION,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6087758860042,-58.385336551669,100,100,100
661,DEPTO. CONTADURIA-S.ADM.,ADMINISTRACION,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6088021340749,-58.385292270502,100,100,100
662,DIVISION REMUNERACIONES-S.ADM.,ADMINISTRACION,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6088988039593,-58.3853261317809,100,100,100
663,DIVISION EROGACIONES-S.ADM.,ADMINISTRACION,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6088738960972,-58.3853010356832,100,100,100
664,DIVISION REGISTRACIONES-S.ADM.,ADMINISTRACION,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6088290163635,-58.3853461533,100,100,100
665,DIVISION GESTION PRESUPUESTARIA,ADMINISTRACION,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6088924,-58.38536798,100,100,100
666,DIVISION PATRIMONIO,ADMINISTRACION,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6089256102781,-58.3853439389384,100,100,100
668,DIVISION SERVICIOS DESCENTRALIZADOS CABA Y GBA,BIENESTAR,AV. CASEROS 2728 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.636367795053,-58.4009548265306,100,100,100
671,DIVISION COMPRAS Y CONTRATACIONES,ADMINISTRACION,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6087441169024,-58.3852900561405,100,100,100
672,SECCION IMPORTACIONES-S.ADM.,ADMINISTRACION,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6087851238086,-58.3852900561405,100,100,100
673,DIVISION SERVICIOS HOSPITALARIOS,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64106808427,-58.41068586,100,100,100
674,DEPTO. EMERGENCIAS,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64106818427,-58.41068586,100,100,100
676,DEPTO. MEDICINA,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64106828427,-58.41068586,100,100,100
677,DIVISION ASESORIA LEGAL-S.ADM.,ADMINISTRACION,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6087489769813,-58.3853350814922,100,100,100
678,DEPTO. CONTROL DE GESTION ADMINISTRATIVA OPERACIONAL,ASUNTOS INTERNOS E INSPECTORIA GENERAL,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6087695563744,-58.3852975296107,100,100,100
681,DEPTO. MATERNO INFANTIL,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.640768501994,-58.4112406593443,100,100,100
683,UNIDAD DE GESTION HOSPITALARIA,BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6408686486,-58.41126164,100,100,100
687,DIVISION OPERACIONES FEDERALES,DROGAS PELIGROSAS,AV. BELGRANO 1613 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61346878052,-58.38912727,100,100,100
691,DIVISION DESPACHO Y LOGISTICA (CUYO),AGENCIAS FEDERALES,AV. RIVADAVIA 44 (CAPITAL),SAN JUAN,-31.536668858417,-68.5253560205081,100,100,100
696,DIVISION COMUNICACIONES SAN JUAN,AGENCIAS FEDERALES,AV. RIVADAVIA 44 (CAPITAL),SAN JUAN,-31.536668958417,-68.5253560205081,100,100,100
700,SUPER. FEDERAL DE BOMBEROS,FEDERAL DE BOMBEROS,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61323753,-58.38806929,100,100,100
701,DIR. GRAL. AGENCIA REGIONAL NOA - TUCUMAN,AGENCIAS FEDERALES,LAPRIDA 1074 (SAN MIGUEL DE TUCUMAN),TUCUMAN,-26.81662317,-65.20067886,100,100,100
703,DIVISION GESTION ADMINISTRATIVA - SUP.FED.BOMB.,FEDERAL DE BOMBEROS,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61338065,-58.38797726,100,100,100
71,DIVISION ANALISIS DE MEDIOS PUBLICOS DE COMUNICACION,DIR. GRAL. AYUDANTIA DE SUBJEFATURA P.F.A.,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61290851,-58.38769357,100,100,100
712,DIVISION BRIGADA ESPECIAL FEDERAL DE RESCATE CORONEL JOSE MARIA CALAZA,FEDERAL DE BOMBEROS,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6132292,-58.38817946,100,100,100
72,DIVISION TRIPLE FRONTERA,INVESTIGACIONES FEDERALES,SAN LORENZO 25 (PUERTO IGUAZU),MISIONES,-25.594769557223,-54.5706177849234,100,100,100
73,DEPTO. ARMAS Y EXPLOSIVOS,INVESTIGACIONES FEDERALES,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6122412497611,-58.3865032494801,100,100,100
731,DEPTO.AEROPUERTOS AREA CENTRO,FEDERAL DE BOMBEROS,LAVAISSE BENJAMIN 1551 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.62806975349,-58.35007272,100,100,100
732,DIVISION CUARTEL EZEIZA,FEDERAL DE BOMBEROS,AEROP.INTER.EZEIZA 0 (EZEIZA),BUENOS AIRES,-34.8178298337054,-58.5383700563031,100,100,100
733,DIVISION CUARTEL AEROPARQUE METROPOLITANO J. NEWBERY,FEDERAL DE BOMBEROS,LUGONES Y SARMIENTO 0 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.56346994499,-58.41334678,100,100,100
734,DIVISION CUARTEL AERODROMO MILITAR CAMPO DE MAYO,FEDERAL DE BOMBEROS,CAMPO DE MAYO Y RUTA 8 0 (SAN MIGUEL),BUENOS AIRES,-34.5354683245055,-58.675213721619,100,100,100
735,DIVISION CUARTEL ISLA DEMARCHI,FEDERAL DE BOMBEROS,LAVAISSE BENJAMIN 1551 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.62787011078,-58.35030707,100,100,100
736,DIVISION CUARTEL AERODROMO EL PALOMAR,FEDERAL DE BOMBEROS,BASE AEREA EL PALOMAR 0 (MORON),BUENOS AIRES,-34.60987026392,-58.6005925351395,100,100,100
737,DIVISION CUARTEL BASE AERONAVAL CDTE.ESPORA - SUP.FED.BOMB.,FEDERAL DE BOMBEROS,BASE AERONAVAL CTE.ESPORA 00000 (BAHIA BLANCA),BUENOS AIRES,-38.735270345779,-62.1632614327776,100,100,100
738,DIVISION CUARTEL BASE AERONAV. ALTE.MARCOS A.ZAR,FEDERAL DE BOMBEROS,BASE AERONAVAL ALTE.ZAR 0 (RAWSON),CHUBUT,-43.20997042078,-65.10071029,100,100,100
739,DIVISION CUARTEL AEROPUERTO INTERN.RIO GALLEGOS,FEDERAL DE BOMBEROS,AEROPUERTO RIO GALLEGOS 0 (DESEADO),SANTA CRUZ,-51.611870554254,-69.306281124924,100,100,100
741,DIVISION OPERACIONES Y CONTRAMEDIDAS,FEDERAL DE BOMBEROS,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61339624,-58.38815832,100,100,100
745,DEPTO. BRIGADAS DE RIESGOS ESPECIALES,FEDERAL DE BOMBEROS,MANUEL PORCEL DE PERALTA 750 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6293176841966,-58.5240142507173,100,100,100
746,DIVISION OBJETIVOS ESPECIALES -SUP.FED.BOMBEROS,FEDERAL DE BOMBEROS,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61336084,-58.38797718,100,100,100
749,SECCION CENTRO ATOMICO BARILOCHE-PILCANIYEU,FEDERAL DE BOMBEROS,BUSTILLO JOSE M. GRAL. 9500 (BARILOCHE),RIO NEGRO,-41.113770906762,-71.4140411713233,100,100,100
75,DIR. GRAL. COORDINACION INTERNACIONAL,COOPERACION POLICIAL INTERNACIONAL,CAVIA 3350 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5740616706495,-58.4050377682064,100,100,100
756,DIVISION CUARTEL AEROPUERTO INTERNACIONAL USHUAIA,FEDERAL DE BOMBEROS,AEROPUERTO USHUAIA 0 (USHUAIA),TIERRA DEL FUEGO,-54.84047117439,-68.30890365,100,100,100
757,DEPTO. ASISTENCIA TECNICA Y SERVICIOS,FEDERAL DE BOMBEROS,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6134644,-58.38846325,100,100,100
758,DIVISION BRIGADA FORESTAL,FEDERAL DE BOMBEROS,JOSE E. RODO 4474 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6445083886824,-58.4877828118551,100,100,100
76,DIVISION OPERATIVA Y SEGURIDAD,DIR. GRAL. AYUDANTIA DE SUBJEFATURA P.F.A.,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61272455,-58.38778316,100,100,100
764,DIVISION CUARTEL AEROPUERTO INTERNACIONAL S.C.DE BARILOCHE,FEDERAL DE BOMBEROS,AEROPUERTO S.C.BARILOCHE 0 (BARILOCHE),RIO NEGRO,-41.14787152252,-71.15961667,100,100,100
768,DIVISION ESCUELA DE ESPECIALIDADES - SUP.FED.BOMBEROS,FEDERAL DE BOMBEROS,F. FERNANDEZ DE LA CRUZ 5702 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.683371644899,-58.4697865857507,100,100,100
77,DIVISION APOYO Y LOGISTICA GENERAL,DIR. GRAL. AYUDANTIA DE SUBJEFATURA P.F.A.,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6128769796277,-58.387761006846,100,100,100
770,DIVISION CUARTEL AEROPUERTO INTERNACIONAL CATARATAS DEL IGUAZU,FEDERAL DE BOMBEROS,AEROPUERTO PTO.IGUAZU 0 (IGUAZU),MISIONES,-25.731771867918,-54.4761702735824,100,100,100
771,DIVISION CUARTEL AEROPUERTO INTERN.SAN MIGUEL DE TUCUMAN,FEDERAL DE BOMBEROS,AEROPUERTO B.MATIENZO 0 (SAN MIGUEL DE TUCUMAN),TUCUMAN,-26.835971979529,-65.1079208582136,100,100,100
772,DIVISION UNIDAD OPERATIVA FEDERAL PINAMAR,AGENCIAS FEDERALES,DE LAS MEDUSAS 1609 (PINAMAR),BUENOS AIRES,-37.10757202174,-56.86978861,100,100,100
773,DIVISION CUARTEL AEROPUERTO INTERNACIONAL EL CALAFATE,FEDERAL DE BOMBEROS,AEROPUERTO INTERNACIONAL ARMANDO TOLA 0 (EL CALAFATE),SANTA CRUZ,-50.283772112677,-72.0512281385149,100,100,100
779,DEPTO. AREA PODER JUDICIAL,SEGURIDAD Y CUSTODIA,BOLIVAR 1423 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.624772219295,-58.3727719755102,100,100,100
78,DIVISION GESTION ADMINISTRATIVA (SUBJEFATURA),DIR. GRAL. AYUDANTIA DE SUBJEFATURA P.F.A.,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61255518,-58.38767317,100,100,100
781,DEPTO. AEROPUERTOS AREA INTERIOR SUR,FEDERAL DE BOMBEROS,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.613272450639,-58.3883695458909,100,100,100
782,DIVISION CUARTEL AEROPUERTO INTERNACIONAL SAN FERNANDO,FEDERAL DE BOMBEROS,AEROP.SAN FERNANDO 0 (SAN FERNANDO),BUENOS AIRES,-34.4535536139022,-58.578693909614,100,100,100
783,SECCION RESIDENCIA PRESIDENCIAL DE OLIVOS,FEDERAL DE BOMBEROS,AV. DEL LIBERTADOR 2200 (VICENTE LOPEZ),BUENOS AIRES,-34.5132171286305,-58.4779497671984,100,100,100
784,DIVISION SEGURIDAD EDIFICIO COMODORO PY,SEGURIDAD Y CUSTODIA,AV. PY COMODORO 2002 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5876399502418,-58.3692549853135,100,100,100
785,DIVISION ANTIDROGAS CORDOBA,DROGAS PELIGROSAS,BAMBILLA 964 (CORDOBA),CORDOBA,-31.4294438994359,-64.2057186975659,100,100,100
786,DIVISION CANES DETECTORES DE DROGAS,DROGAS PELIGROSAS,BATTLE Y ORDOÑEZ 4202 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.67077292944,-58.46432102,100,100,100
787,DEPTO. PROTECCION DE PERSONAS Y OBJETIVOS ESTRATEGICOS,SEGURIDAD Y CUSTODIA,9 DE JULIO 233 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5742127474343,-58.4048187339594,100,100,100
791,DIVISION ANTIDROGAS MAR DEL PLATA,DROGAS PELIGROSAS,CATAMARCA 2747 (GENERAL PUEYRREDON),BUENOS AIRES,-38.005273191244,-57.5587945877551,100,100,100
793,DIVISION ANTIDROGAS TUCUMAN,DROGAS PELIGROSAS,25 DE MAYO 724 (SAN MIGUEL DE TUCUMAN),TUCUMAN,-26.7921732555,-65.1956822,100,100,100
796,DIVISION ANTIDROGAS ROSARIO,DROGAS PELIGROSAS,A. STORNI 755 (ROSARIO),SANTA FE,-32.95998836,-60.63657438,100,100,100
797,DIVISION ANTIDROGAS CHIPOLETTI,DROGAS PELIGROSAS,LA ESMERALDA 1928 (CHIPOLETTI),RIO NEGRO,-38.920373456445,-67.9909156642375,100,100,100
800,SUPER. FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1549 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61327359679,-58.38775878,100,100,100
801,DIR. GRAL. OPERACIONES TECNICAS,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61339318,-58.3880255,100,100,100
803,DIVISION GESTION ADMINISTRATIVA-SUP.COM.,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61337268,-58.38794852,100,100,100
804,SUPER. DE SEGURIDAD Y CUSTODIA,SEGURIDAD Y CUSTODIA,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6121185378455,-58.3864143059575,100,100,100
807,DIVISION CUSTODIA DE FUNCIONARIOS,SEGURIDAD Y CUSTODIA,LAVALLE 1958 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.603473915,-58.394823,100,100,100
808,DIVISION CENTRO DE ENTRENAMIENTO TECNOLOGICO,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61335405,-58.38762248,100,100,100
809,DIVISION CUSTODIA DE TESTIGOS PROTEGIDOS Y OBJETIVOS ESPECIALES,SEGURIDAD Y CUSTODIA,CAVIA 3337 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5739735336856,-58.4050716708985,100,100,100
81,DEPTO.DELITOS FISCALES,INVESTIGACIONES FEDERALES,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6121899173234,-58.3864571169476,100,100,100
811,DEPTO. TECNICO OPERATIVO,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,ANDRADE OLEGARIO V. 377 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.62057438711,-58.4532118081081,100,100,100
812,DIVISION OPERACIONES TECNICAS ESPECIALES,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,ANDRADE OLEGARIO V. 377 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.62057448711,-58.4532118081081,100,100,100
815,DEPTO. AREA DE GOBIERNO,SEGURIDAD Y CUSTODIA,LAVALLE 1248 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.602674590173,-58.3844721612245,100,100,100
